Lat (DD),Long (DD),Depth
50.401249220,-003.511472459,4.58100
50.401255751,-003.511435503,4.58500
50.401247501,-003.511411553,4.54800
50.401251110,-003.511395167,4.52100
50.401252371,-003.511357466,4.52500
50.401252428,-003.511341710,4.51700
50.401249964,-003.511298566,4.44500
50.401247386,-003.511285445,4.48600
50.401251970,-003.511240239,4.47100
50.401242230,-003.511231702,4.46100
50.401249105,-003.511184433,4.43900
50.401243146,-003.511173088,4.45400
50.401251511,-003.511148566,4.43700
50.401245839,-003.511100208,4.43500
50.401256496,-003.511069841,4.44100
50.401242172,-003.511059356,4.44400
50.401253517,-003.511016384,4.46600
50.401243605,-003.510989226,4.46800
50.401249048,-003.510971293,4.47700
50.401254777,-003.510956167,4.49200
50.401249907,-003.510915315,4.48700
50.401260736,-003.510900017,4.51300
50.401260793,-003.510862144,4.52000
50.401259991,-003.510829085,4.52200
50.401256324,-003.510801181,4.55900
50.401257986,-003.510785597,4.59100
50.401259590,-003.510759642,4.70200
50.401244407,-003.510731281,4.81400
50.401259819,-003.510703206,5.14300
50.401261538,-003.510675188,5.56600
50.401259074,-003.510647113,5.89100
50.401255923,-003.510591364,5.89700
50.401258215,-003.510572801,5.76400
50.401246641,-003.510553836,5.67800
50.401245438,-003.510534412,5.94400
50.401244579,-003.510500035,5.92200
50.401262398,-003.510450245,5.24900
50.401255178,-003.510427155,4.86700
50.401248819,-003.510397304,4.82200
50.401262283,-003.510366135,4.80700
50.401248016,-003.510354561,4.76400
50.401245782,-003.510319095,4.71200
50.401250881,-003.510281681,4.69600
50.401253689,-003.510254007,4.66800
50.401259017,-003.510251085,4.62400
50.401251340,-003.510199461,4.64500
50.401246699,-003.510184163,4.61200
50.401250881,-003.510146062,4.59100
50.401251683,-003.510125722,4.57500
50.401250423,-003.510100397,4.54600
50.401248532,-003.510065160,4.53600
50.401249162,-003.510035252,4.52900
50.401260106,-003.510025855,4.53700
50.401262512,-003.509983399,4.56200
50.401264689,-003.509965236,4.58400
50.401264518,-003.509941859,4.63000
50.401264632,-003.509915045,4.73200
50.401263429,-003.509886855,4.87200
50.401265262,-003.509856775,4.95700
50.401264861,-003.509826695,5.02300
50.401264288,-003.509802860,5.08700
50.401255408,-003.509774327,5.10800
50.401259991,-003.509728605,5.10400
50.401265320,-003.509690388,5.07500
50.401265606,-003.509662829,4.99900
50.401266122,-003.509636129,4.86200
50.401258903,-003.509623467,4.67600
50.401266580,-003.509578948,4.68200
50.401265549,-003.509549956,4.62500
50.401263257,-003.509531450,4.55200
50.401266236,-003.509493577,4.46300
50.401266695,-003.509485957,4.43000
50.401266752,-003.509447282,4.38300
50.401263429,-003.509427687,4.38300
50.401260621,-003.509408035,4.43600
50.401264689,-003.509378642,4.46600
50.401251741,-003.509351254,4.52200
50.401258673,-003.509323523,4.63900
50.401253459,-003.509296136,4.82300
50.401267669,-003.509267946,5.14700
50.401267955,-003.509239585,5.51600
50.401251397,-003.509211453,5.71300
50.401268299,-003.509170658,5.75000
50.401268184,-003.509134734,5.69000
50.401254777,-003.509124077,5.78200
50.401252142,-003.509088496,5.48500
50.401253574,-003.509044493,5.64100
50.401251340,-003.509015673,5.20200
50.401251569,-003.508987140,4.72200
50.401262684,-003.508958836,4.52300
50.401253058,-003.508930417,4.42800
50.401252027,-003.508903087,4.35300
50.401255064,-003.508874726,4.30300
50.401269674,-003.508847281,4.25700
50.401261939,-003.508820638,4.22600
50.401269216,-003.508804710,4.19900
50.401268528,-003.508762139,4.18400
50.401252428,-003.508745638,4.16400
50.401259476,-003.508717964,4.17000
50.401270075,-003.508692754,4.13700
50.401268815,-003.508675164,4.17300
50.401269388,-003.508626463,4.19300
50.401261538,-003.508613113,4.19500
50.401268242,-003.508590424,4.24000
50.401270648,-003.508564583,4.31900
50.401268815,-003.508536165,4.67600
50.401262111,-003.508506371,4.79800
50.401261882,-003.508455550,4.74300
50.401269674,-003.508444033,4.80800
50.401259819,-003.508415385,4.95200
50.401258673,-003.508388915,5.11300
50.401259246,-003.508340328,5.11400
50.401264116,-003.508311966,4.86200
50.401254434,-003.508283662,4.30900
50.401262340,-003.508255530,4.12400
50.401257184,-003.508226997,4.01800
50.401257642,-003.508206657,3.99800
50.401257986,-003.508197719,3.99400
50.401258158,-003.508142887,3.99000
50.401258387,-003.508142199,3.98700
50.401255178,-003.508088857,3.97700
50.401256897,-003.508060323,3.98000
50.401266809,-003.508034368,3.99300
50.401259476,-003.508022737,3.99200
50.401255694,-003.508001079,4.01000
50.401264518,-003.507970025,4.01000
50.401263544,-003.507944872,4.05000
50.401270591,-003.507916683,4.05300
50.401267669,-003.507886259,4.08400
50.401273227,-003.507860991,4.13900
50.401268872,-003.507826499,4.16100
50.401253861,-003.516451978,-1.83900
50.401238047,-003.516416855,-2.04900
50.401236500,-003.516412100,-2.04400
50.401237474,-003.516387692,-0.99800
50.401237016,-003.516356466,-0.60000
50.401240110,-003.516328906,-0.36500
50.401248475,-003.516298712,-0.11800
50.401242058,-003.516254479,0.11300
50.401240110,-003.516246916,0.21800
50.401237875,-003.516216263,0.54300
50.401238047,-003.516188704,0.73800
50.401238276,-003.516162634,1.00400
50.401237932,-003.516134502,1.27800
50.401237990,-003.516105854,1.67800
50.401238219,-003.516078123,2.18300
50.401238333,-003.516049704,2.74500
50.401240396,-003.516021801,3.12100
50.401238964,-003.515989200,3.27000
50.401239651,-003.515965365,3.46500
50.401238620,-003.515937175,3.62600
50.401239365,-003.515908871,3.73500
50.401239880,-003.515876843,3.79900
50.401239136,-003.515852721,3.91700
50.401239422,-003.515824990,4.05500
50.401239422,-003.515796571,4.20000
50.401240854,-003.515767179,4.27600
50.401255694,-003.515740307,4.28700
50.401242172,-003.515712404,4.29500
50.401239938,-003.515657056,4.13100
50.401240224,-003.515655509,4.16600
50.401251454,-003.515607094,4.13900
50.401251225,-003.515575582,4.14100
50.401242058,-003.515552148,4.15300
50.401244579,-003.515540459,4.21400
50.401250938,-003.515514390,4.27700
50.401242516,-003.515487346,4.48200
50.401252944,-003.515458641,4.71000
50.401250881,-003.515420940,4.89900
50.401248876,-003.515376135,4.86200
50.401259017,-003.515349091,4.80000
50.401257413,-003.515318839,4.64000
50.401256382,-003.515290535,4.45800
50.401242344,-003.515268075,4.44300
50.401242287,-003.515260684,4.44500
50.401244808,-003.515232380,4.60600
50.401243204,-003.515205451,4.88800
50.401242344,-003.515177490,5.07000
50.401258903,-003.515122544,5.23200
50.401252829,-003.515100657,5.18700
50.401243089,-003.515067712,5.12200
50.401259819,-003.515037517,4.89400
50.401260507,-003.515010531,4.58100
50.401259017,-003.514988472,4.48900
50.401244980,-003.514961027,4.50000
50.401252314,-003.514952318,4.51800
50.401243662,-003.514923326,4.57200
50.401243375,-003.514895767,4.82200
50.401243375,-003.514866947,5.14700
50.401244235,-003.514825580,5.19300
50.401244006,-003.514796416,5.21700
50.401243776,-003.514778941,5.26200
50.401254663,-003.514727890,5.17300
50.401251970,-003.514717062,5.01700
50.401261595,-003.514682054,5.03900
50.401261595,-003.514670767,5.10900
50.401262398,-003.514616622,4.83700
50.401261653,-003.514587458,4.54900
50.401259246,-003.514559498,4.46900
50.401256210,-003.514533199,4.45200
50.401257814,-003.514530335,4.45600
50.401253918,-003.514497218,4.48100
50.401248016,-003.514474242,4.58300
50.401245438,-003.514445193,4.83000
50.401245381,-003.514417634,5.18300
50.401245782,-003.514389043,5.38200
50.401245839,-003.514337706,5.39400
50.401260564,-003.514308600,5.37400
50.401250366,-003.514277889,5.32800
50.401246756,-003.514249471,5.14200
50.401262283,-003.514222026,4.75300
50.401264174,-003.514211484,4.72100
50.401263945,-003.514191144,4.74100
50.401262168,-003.514152755,4.68600
50.401264575,-003.514108810,4.65300
50.401264632,-003.514106976,4.64700
50.401248990,-003.514079932,4.70700
50.401247214,-003.514051972,4.85100
50.401249621,-003.514023152,5.19000
50.401248131,-003.513995593,5.51700
50.401249277,-003.513962018,5.62400
50.401247615,-003.513912170,5.59100
50.401248876,-003.513883580,5.28800
50.401249506,-003.513856250,4.95600
50.401262684,-003.513827430,4.78100
50.401263945,-003.513816716,4.75800
50.401265950,-003.513798553,4.84000
50.401265893,-003.513744065,4.90900
50.401264632,-003.513715188,4.69500
50.401263658,-003.513686826,4.60900
50.401263887,-003.513663621,4.56100
50.401266695,-003.513633828,4.54100
50.401258100,-003.513602487,4.52800
50.401250537,-003.513574927,4.51600
50.401267039,-003.513554015,4.50600
50.401250194,-003.513532471,4.49100
50.401252657,-003.513490187,4.47500
50.401249621,-003.513462570,4.44100
50.401258330,-003.513447158,4.42200
50.401264632,-003.513406822,4.43400
50.401257814,-003.513404644,4.43800
50.401258330,-003.513376111,4.45000
50.401267898,-003.513348380,4.56100
50.401267669,-003.513319388,4.70800
50.401268127,-003.513292345,4.93600
50.401268299,-003.513264041,5.11200
50.401268414,-003.513234132,5.13500
50.401267783,-003.513208005,5.15000
50.401268242,-003.513178670,5.22800
50.401268872,-003.513149907,5.29800
50.401268242,-003.513096049,5.10500
50.401268643,-003.513068032,4.69100
50.401260450,-003.513041446,4.57200
50.401252142,-003.513012856,4.51200
50.401261023,-003.512984494,4.45800
50.401253459,-003.512962607,4.41300
50.401255006,-003.512934418,4.40900
50.401260450,-003.512925824,4.40900
50.401262512,-003.512878325,4.43300
50.401259590,-003.512867783,4.44900
50.401252715,-003.512828879,4.43900
50.401265778,-003.512795705,4.44700
50.401262570,-003.512775250,4.41000
50.401255694,-003.512741274,4.41700
50.401259705,-003.512708730,4.40800
50.401253288,-003.512674868,4.37600
50.401254548,-003.512660659,4.35300
50.401257699,-003.512634016,4.34000
50.401256553,-003.512607431,4.35400
50.401267955,-003.512572481,4.34200
50.401271049,-003.512550880,4.34500
50.401261309,-003.512527389,4.34200
50.401262799,-003.512490605,4.26200
50.401264689,-003.512472098,4.27800
50.401258100,-003.512422308,4.28300
50.401259132,-003.512417725,4.31900
50.401272138,-003.512374180,4.32200
50.401266294,-003.512361231,4.33600
50.401254720,-003.512313790,4.36100
50.401254777,-003.512302732,4.39900
50.401268013,-003.512263083,4.46400
50.401265377,-003.512244462,4.51200
50.401263601,-003.512216101,4.54300
50.401267898,-003.512183499,4.55800
50.401263830,-003.512163503,4.56600
50.401264919,-003.512136803,4.66400
50.401268070,-003.512098473,4.64700
50.401270648,-003.512072288,4.64800
50.401272711,-003.512054068,4.68500
50.401267726,-003.512006456,4.66300
50.401273112,-003.511983136,4.33200
50.401256496,-003.511968526,4.70900
50.401273341,-003.511918678,4.71700
50.401273799,-003.511904698,4.68500
50.401260621,-003.511873701,4.70900
50.401256783,-003.511849121,4.74500
50.401259418,-003.511809473,4.74400
50.401269273,-003.511787528,4.73400
50.401257126,-003.511752922,4.75500
50.401273284,-003.511723013,4.75800
50.401272482,-003.511708002,4.74900
50.401258215,-003.511686344,4.77000
50.401270362,-003.511632429,4.81100
50.401270018,-003.511613750,4.72800
50.401262971,-003.511576737,4.68400
50.401274315,-003.511567627,4.65800
50.401260736,-003.511520473,4.63000
50.401258502,-003.511509128,4.59400
50.401265549,-003.511463693,4.59600
50.401258845,-003.511437795,4.55200
50.401268414,-003.511429888,4.55400
50.401259590,-003.511386114,4.54800
50.401259705,-003.511354028,4.53900
50.401271336,-003.511326297,4.53600
50.401261366,-003.511308937,4.50200
50.401269216,-003.511274044,4.49600
50.401266351,-003.511239265,4.47500
50.401263085,-003.511210732,4.45200
50.401269388,-003.511208612,4.46000
50.401264518,-003.511155556,4.46300
50.401264346,-003.511135903,4.45200
50.401261710,-003.511115678,4.45800
50.401276779,-003.511070586,4.44600
50.401277867,-003.511068867,4.44700
50.401264174,-003.511041022,4.48000
50.401260908,-003.510991690,4.47200
50.401262971,-003.510963271,4.47900
50.401264747,-003.510949234,4.48400
50.401277696,-003.510926315,4.49600
50.401274774,-003.510888386,4.49900
50.401265778,-003.510865467,4.49000
50.401276206,-003.510840257,4.51200
50.401267898,-003.510808974,4.54100
50.401275977,-003.510786972,4.59000
50.401277867,-003.510754772,4.67100
50.401272539,-003.510725093,4.81400
50.401279128,-003.510702232,4.95900
50.401279472,-003.510674730,5.39400
50.401278211,-003.510645394,5.77700
50.401266695,-003.510592109,5.84500
50.401263658,-003.510582827,5.77500
50.401264632,-003.510562373,5.90100
50.401262799,-003.510511208,6.00900
50.401280217,-003.510479351,5.97400
50.401277867,-003.510450474,5.13800
50.401269617,-003.510422743,4.88900
50.401273685,-003.510394210,4.85200
50.401268528,-003.510368083,4.79500
50.401268184,-003.510357368,4.78100
50.401269674,-003.510314397,4.74900
50.401276263,-003.510281738,4.70200
50.401279529,-003.510254465,4.65400
50.401264116,-003.510225875,4.66400
50.401264002,-003.510224385,4.65500
50.401264689,-003.510176944,4.63300
50.401272711,-003.510156948,4.58900
50.401271049,-003.510117872,4.51000
50.401266924,-003.510102345,4.53600
50.401271164,-003.510075989,4.56500
50.401266351,-003.510029751,4.55900
50.401269903,-003.510010041,4.54200
50.401282394,-003.509993884,4.55300
50.401267096,-003.509963861,4.57200
50.401281248,-003.509943750,4.57500
50.401281133,-003.509915446,4.64200
50.401282910,-003.509887486,4.77300
50.401283024,-003.509853624,4.87000
50.401277925,-003.509830133,4.96000
50.401282852,-003.509800110,5.02300
50.401282050,-003.509758914,5.05600
50.401283597,-003.509720583,5.05700
50.401284055,-003.509690732,4.98000
50.401283826,-003.509663631,4.89600
50.401281764,-003.509634296,4.79500
50.401283139,-003.509611721,4.70400
50.401282222,-003.509579693,4.61400
50.401283482,-003.509551790,4.56300
50.401283311,-003.509524574,4.49200
50.401268586,-003.509495181,4.43600
50.401279987,-003.509465617,4.41400
50.401276091,-003.509439146,4.38500
50.401273742,-003.509429521,4.38300
50.401284055,-003.509407232,4.41200
50.401278039,-003.509371079,4.43600
50.401278039,-003.509351885,4.52600
50.401278097,-003.509324555,4.63300
50.401283884,-003.509296136,4.80200
50.401284972,-003.509268233,5.04800
50.401285889,-003.509238955,5.33700
50.401283139,-003.509207614,5.17900
50.401277466,-003.509172664,5.64900
50.401270877,-003.509141838,5.45600
50.401281191,-003.509117831,5.71900
50.401269388,-003.509099325,5.86600
50.401283597,-003.509064546,5.64800
50.401269445,-003.509015673,5.40500
50.401269445,-003.508987254,4.86100
50.401278154,-003.508959638,4.60300
50.401273284,-003.508932881,4.48800
50.401276492,-003.508903660,4.38900
50.401287493,-003.508878221,4.27700
50.401275232,-003.508850719,4.24700
50.401274430,-003.508818346,4.21300
50.401284399,-003.508816570,4.19800
50.401283311,-003.508772453,4.18400
50.401287092,-003.508747300,4.15600
50.401286462,-003.508711089,4.14600
50.401279586,-003.508702494,4.14200
50.401284227,-003.508661642,4.15700
50.401288066,-003.508644912,4.16800
50.401279128,-003.508597070,4.17100
50.401280446,-003.508590825,4.19600
50.401279128,-003.508564240,4.32100
50.401288524,-003.508535248,4.54200
50.401288868,-003.508493995,4.77000
50.401282451,-003.508479213,4.79900
50.401284055,-003.508452112,4.87000
50.401281363,-003.508422834,5.08600
50.401274659,-003.508387711,5.14700
50.401272940,-003.508342390,5.19700
50.401275289,-003.508311680,4.92700
50.401278440,-003.508283433,4.42100
50.401276550,-003.508255530,4.13400
50.401274372,-003.508234502,4.04700
50.401282279,-003.508208891,3.99900
50.401281477,-003.508172337,3.99900
50.401282910,-003.508147184,3.98800
50.401282222,-003.508124323,3.97300
50.401273284,-003.508113952,4.00200
50.401273341,-003.508059693,3.99000
50.401278784,-003.508031675,4.00400
50.401279300,-003.508008757,4.00400
50.401277352,-003.507989735,4.01400
50.401275346,-003.507972260,4.04100
50.401274029,-003.507925678,4.05300
50.401273914,-003.507913933,4.05900
50.401276722,-003.507884540,4.08300
50.401289728,-003.507860991,4.09800
50.401290759,-003.507812290,4.10900
50.401271737,-003.516483204,-1.79600
